Log file open, 12/02/22 10:32:58
[2022.12.02-02.32.59:536][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxServer'
[2022.12.02-02.32.59:536][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxClient'
[2022.12.02-02.32.59:540][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64'
[2022.12.02-02.32.59:540][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Server'
[2022.12.02-02.32.59:540][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Client'
[2022.12.02-02.32.59:544][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOS'
[2022.12.02-02.32.59:544][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOSClient'
[2022.12.02-02.32.59:551][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Windows'
[2022.12.02-02.32.59:551][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsEditor'
[2022.12.02-02.32.59:551][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsServer'
[2022.12.02-02.32.59:551][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsClient'
[2022.12.02-02.32.59:551][  0]LogTargetPlatformManager: Display: Building Assets For WindowsEditor
[2022.12.02-02.32.59:551][  0]LogTargetPlatformManager: Unable to find audio format BINKA from hinted modules, loading all potential format modules to find it
[2022.12.02-02.32.59:554][  0]LogTargetPlatformManager: Loaded format module AudioFormatADPCM
[2022.12.02-02.32.59:554][  0]LogTargetPlatformManager:   ADPCM
[2022.12.02-02.32.59:554][  0]LogTargetPlatformManager:   PCM
[2022.12.02-02.32.59:558][  0]LogTargetPlatformManager: Loaded format module AudioFormatBink
[2022.12.02-02.32.59:558][  0]LogTargetPlatformManager:   BINKA
[2022.12.02-02.32.59:564][  0]LogAudioDebug: Display: Lib vorbis DLL was dynamically loaded.
[2022.12.02-02.32.59:564][  0]LogTargetPlatformManager: Loaded format module AudioFormatOgg
[2022.12.02-02.32.59:564][  0]LogTargetPlatformManager:   OGG
[2022.12.02-02.32.59:568][  0]LogTargetPlatformManager: Loaded format module AudioFormatOpus
[2022.12.02-02.32.59:568][  0]LogTargetPlatformManager:   OPUS
[2022.12.02-02.32.59:636][  0]LogTargetPlatformManager: Unable to find shader format SF_METAL from hinted modules, loading all potential format modules to find it
[2022.12.02-02.32.59:645][  0]LogTargetPlatformManager: Loaded format module MetalShaderFormat
[2022.12.02-02.32.59:645][  0]LogTargetPlatformManager:   SF_METAL
[2022.12.02-02.32.59:645][  0]LogTargetPlatformManager:   SF_METAL_MRT
[2022.12.02-02.32.59:645][  0]LogTargetPlatformManager:   SF_METAL_TVOS
[2022.12.02-02.32.59:645][  0]LogTargetPlatformManager:   SF_METAL_MRT_TVOS
[2022.12.02-02.32.59:645][  0]LogTargetPlatformManager:   SF_METAL_SM5
[2022.12.02-02.32.59:645][  0]LogTargetPlatformManager:   SF_METAL_MACES3_1
[2022.12.02-02.32.59:645][  0]LogTargetPlatformManager:   SF_METAL_MRT_MAC
[2022.12.02-02.32.59:645][  0]LogTargetPlatformManager: Loaded format module ShaderFormatD3D
[2022.12.02-02.32.59:645][  0]LogTargetPlatformManager:   PCD3D_SM6
[2022.12.02-02.32.59:645][  0]LogTargetPlatformManager:   PCD3D_SM5
[2022.12.02-02.32.59:645][  0]LogTargetPlatformManager:   PCD3D_ES31
[2022.12.02-02.32.59:645][  0]LogTargetPlatformManager:   D3D_ES3_1_HOLOLENS
[2022.12.02-02.32.59:645][  0]LogTargetPlatformManager: Loaded format module ShaderFormatOpenGL
[2022.12.02-02.32.59:645][  0]LogTargetPlatformManager:   GLSL_150_ES31
[2022.12.02-02.32.59:645][  0]LogTargetPlatformManager:   GLSL_ES3_1_ANDROID
[2022.12.02-02.32.59:653][  0]LogTargetPlatformManager: Loaded format module ShaderFormatVectorVM
[2022.12.02-02.32.59:653][  0]LogTargetPlatformManager:   VVM_1_0
[2022.12.02-02.32.59:653][  0]LogTargetPlatformManager: Loaded format module VulkanShaderFormat
[2022.12.02-02.32.59:653][  0]LogTargetPlatformManager:   SF_VULKAN_SM5
[2022.12.02-02.32.59:653][  0]LogTargetPlatformManager:   SF_VULKAN_ES31_ANDROID
[2022.12.02-02.32.59:653][  0]LogTargetPlatformManager:   SF_VULKAN_ES31
[2022.12.02-02.32.59:653][  0]LogTargetPlatformManager:   SF_VULKAN_SM5_ANDROID
[2022.12.02-02.32.59:653][  0]LogRendererCore: Ray tracing is disabled. Reason: disabled through project setting (r.RayTracing=0).
[2022.12.02-02.32.59:655][  0]LogDerivedDataCache: FDerivedDataBackendGraph: Pak pak cache file C:/Users/tianlei.song/Documents/GitHub/FearlessACTRep/ActProject/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
[2022.12.02-02.32.59:655][  0]LogDerivedDataCache: Unable to find inner node Pak for hierarchy Hierarchy.
[2022.12.02-02.32.59:655][  0]LogDerivedDataCache: FDerivedDataBackendGraph: CompressedPak pak cache file C:/Users/tianlei.song/Documents/GitHub/FearlessACTRep/ActProject/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2022.12.02-02.32.59:655][  0]LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
[2022.12.02-02.32.59:676][  0]LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1433 MiB)
[2022.12.02-02.32.59:676][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2022.12.02-02.32.59:676][  0]LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
[2022.12.02-02.32.59:694][  0]LogDerivedDataCache: Speed tests for C:/Users/tianlei.song/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.02 seconds
[2022.12.02-02.32.59:695][  0]LogDerivedDataCache: Display: Performance to C:/Users/tianlei.song/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.03ms. RandomReadSpeed=279.70MBs, RandomWriteSpeed=62.39MBs. Assigned SpeedClass 'Local'
[2022.12.02-02.32.59:695][  0]LogDerivedDataCache: Using Local data cache path C:/Users/tianlei.song/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2022.12.02-02.32.59:695][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2022.12.02-02.32.59:695][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2022.12.02-02.32.59:696][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2022.12.02-02.32.59:696][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2022.12.02-02.32.59:696][  0]LogShaderCompilers: Guid format shader working directory is -12 characters bigger than the processId version (C:/Users/tianlei.song/Documents/GitHub/FearlessACTRep/ActProject/Intermediate/Shaders/WorkingDirectory/20728/).
[2022.12.02-02.32.59:696][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/tianlei.song/AppData/Local/Temp/UnrealShaderWorkingDir/9DCC57704622312E549223A3FE1E7246/'.
[2022.12.02-02.32.59:697][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2022.12.02-02.32.59:697][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 8 workers.
[2022.12.02-02.33.00:535][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2022.12.02-02.33.00:627][  0]LogShaderCompilers: Display: Compiling shader autogen file: C:/Users/tianlei.song/Documents/GitHub/FearlessACTRep/ActProject/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2022.12.02-02.33.00:628][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2022.12.02-02.33.01:024][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2022.12.02-02.33.01:024][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM6 (49)
[2022.12.02-02.33.01:024][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2022.12.02-02.33.01:024][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2022.12.02-02.33.01:024][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2022.12.02-02.33.01:024][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2022.12.02-02.33.01:024][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2022.12.02-02.33.01:024][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2022.12.02-02.33.01:024][  0]LogInit: FStereoShaderAspects: ---
[2022.12.02-02.33.01:024][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2022.12.02-02.33.01:024][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2022.12.02-02.33.01:024][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2022.12.02-02.33.01:024][  0]LogInit: FStereoShaderAspects: ---
[2022.12.02-02.33.01:024][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2022.12.02-02.33.01:024][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2022.12.02-02.33.01:024][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2022.12.02-02.33.01:024][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2022.12.02-02.33.01:149][  0]LogSlate: Using FreeType 2.10.0
[2022.12.02-02.33.01:150][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2022.12.02-02.33.01:188][  0]LogAssetRegistry: FAssetRegistry took 0.0115 seconds to start up
[2022.12.02-02.33.01:196][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2022.12.02-02.33.01:394][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2022.12.02-02.33.02:185][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: Available device profiles:
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BF6000][0000063ACDEBD800 52] GlobalDefaults, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BF7400][0000063AD21FA000 52] Windows, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BF7600][0000063AD21F2800 52] WindowsEditor, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BF6A00][0000063ACEFD0000 52] WindowsServer, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BF6C00][0000063AD21FC800 52] WindowsClient, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BF5800][0000063AD8050000 52] IOS, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BF6E00][0000063AD8055000 52] iPadAir2, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BF8000][0000063AD805A000 52] IPadPro, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BF8200][0000063AD8057800 52] iPadAir3, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BF5000][0000063AD805C800 52] iPadAir4, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BF7000][0000063AC54A5000 52] iPadAir5, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BF8A00][0000063AD8060000 52] iPadMini4, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BF6600][0000063AD8065000 52] iPadMini5, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BF3E00][0000063AD8067800 52] iPadMini6, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BF7800][0000063AD8052800 52] iPhone6S, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BF9E00][0000063AD806C800 52] iPhone7, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BF9C00][0000063AD806A000 52] iPodTouch7, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BF7E00][0000063AD80A0000 52] iPhone6SPlus, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BF8400][0000063AD80A5000 52] iPhone7Plus, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BF9200][0000063AD80A7800 52] iPhoneSE, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BF5C00][0000063AD80AA000 52] iPhone8, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BF6400][0000063AD80AC800 52] iPhone8Plus, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BF5A00][0000063AD8062800 52] iPhoneX, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BF8E00][0000063AD80B0000 52] iPhoneXS, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BF7C00][0000063AD80B5000 52] iPhoneXSMax, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BF8600][0000063AD80B7800 52] iPhoneXR, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BF9000][0000063AD80BA000 52] iPhone11, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BF8C00][0000063AD80BC800 52] iPhone11Pro, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BF5600][0000063AD80A2800 52] iPhone11ProMax, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BF7A00][0000063AD80C0000 52] iPhoneSE2, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BF9A00][0000063AD80C5000 52] iPhone12Mini, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BFA000][0000063AD80C7800 52] iPhone12, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BF9400][0000063AD80CA000 52] iPhone12Pro, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BFAE00][0000063AD80CC800 52] iPhone12ProMax, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BF9800][0000063AD80B2800 52] iPhone13Mini, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BFA200][0000063AD80D0000 52] iPhone13, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BF7200][0000063AD80D5000 52] iPhone13Pro, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BF4200][0000063AD80D7800 52] iPhone13ProMax, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BFA400][0000063AD80DA000 52] iPhoneSE3, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BFB000][0000063AD80DC800 52] iPhone14, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BFAC00][0000063AD80C2800 52] iPhone14Plus, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BFB800][0000063AD80E0000 52] iPhone14Pro, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BFA600][0000063AD80E5000 52] iPhone14ProMax, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BFBE00][0000063AD80E7800 52] iPadPro105, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BF8800][0000063AD80EA000 52] iPadPro129, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BFBC00][0000063AD80EC800 52] iPadPro97, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BFB200][0000063AD80D2800 52] iPadPro2_129, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BFC000][0000063AD8100000 52] iPad5, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BFB400][0000063AD8105000 52] iPad6, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BFCE00][0000063AD8107800 52] iPad7, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BFBA00][0000063AD810A000 52] iPad8, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BFA800][0000063AD810C800 52] iPad9, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BF4800][0000063AD80E2800 52] iPad10, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BFC200][0000063AD8110000 52] iPadPro11, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BFC400][0000063AD8115000 52] iPadPro2_11, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BFD000][0000063AD8117800 52] iPadPro3_11, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BFCC00][0000063AD811A000 52] iPadPro4_11, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BFDE00][0000063AD811C800 52] iPadPro3_129, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BFAA00][0000063AD8102800 52] iPadPro4_129, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BFDA00][0000063AD8120000 52] iPadPro5_129, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BFDC00][0000063AD8125000 52] iPadPro6_129, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BFC800][0000063AD8127800 52] AppleTV, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BFD200][0000063AD812A000 52] AppleTV4K, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BFE000][0000063AD812C800 52] AppleTV2_4K, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BFD600][0000063AD8112800 52] TVOS, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BFF400][0000063AD8142800 52] Mac, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BFF600][0000063AD8140000 52] MacEditor, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BFC600][0000063AD8147800 52] MacClient, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BFB600][0000063AD814A000 52] MacServer, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BFD400][0000063AD8122800 52] Linux, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BFEE00][0000063AD814C800 52] LinuxEditor, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BFF200][0000063AD8160000 52] LinuxArm64Editor, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BFFA00][0000063AD8165000 52] LinuxArm64, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BFE800][0000063AD8167800 52] LinuxClient, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BFFE00][0000063AD816A000 52] LinuxArm64Client, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BF6800][0000063AD816C800 52] LinuxServer, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BFCA00][0000063AD8145000 52] LinuxArm64Server, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BF9600][0000063AD8150000 52] Android, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD9BFFC00][0000063AD8155000 52] Android_Preview_OpenGL, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063ADA5DF400][0000063AD8157800 52] Android_Preview_Vulkan, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063ACFC5FC00][0000063AD815A000 52] Android_Low, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD8170000][0000063AD815C800 52] Android_Mid, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD8171200][0000063AD8162800 52] Android_High, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD8171000][0000063AD80F0000 52] Android_Default, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD8171A00][0000063AD80F5000 52] Android_Adreno4xx, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD8170800][0000063AD80F7800 52] Android_Adreno5xx_Low, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD8171C00][0000063AD80FA000 52] Android_Adreno5xx, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD8171600][0000063AD80FC800 52] Android_Adreno6xx, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD8171400][0000063AD8152800 52] Android_Adreno6xx_Vulkan, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD8172000][0000063AD8180000 52] Android_Adreno7xx, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD8170600][0000063AD8185000 52] Android_Adreno7xx_Vulkan, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD8172E00][0000063AD8187800 52] Android_Mali_T6xx, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD8171E00][0000063AD818A000 52] Android_Mali_T7xx, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD8172200][0000063AD818C800 52] Android_Mali_T8xx, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD8170200][0000063AD80F2800 52] Android_Mali_G71, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD8170400][0000063AD8190000 52] Android_Mali_G72, 
[2022.12.02-02.33.02:185][  0]LogDeviceProfileManager: 	[0000063AD8172400][0000063AD8195000 52] Android_Mali_G72_Vulkan, 
[2022.12.02-02.33.02:186][  0]LogDeviceProfileManager: 	[0000063AD8173000][0000063AD8197800 52] Android_Mali_G76, 
[2022.12.02-02.33.02:186][  0]LogDeviceProfileManager: 	[0000063AD8172C00][0000063AD819A000 52] Android_Mali_G76_Vulkan, 
[2022.12.02-02.33.02:186][  0]LogDeviceProfileManager: 	[0000063AD8173800][0000063AD819C800 52] Android_Mali_G77, 
[2022.12.02-02.33.02:186][  0]LogDeviceProfileManager: 	[0000063AD8172600][0000063AD8182800 52] Android_Mali_G77_Vulkan, 
[2022.12.02-02.33.02:186][  0]LogDeviceProfileManager: 	[0000063AD8173E00][0000063AD81A0000 52] Android_Mali_G78, 
[2022.12.02-02.33.02:186][  0]LogDeviceProfileManager: 	[0000063AD8170A00][0000063AD81A5000 52] Android_Mali_G78_Vulkan, 
[2022.12.02-02.33.02:186][  0]LogDeviceProfileManager: 	[0000063AD8173C00][0000063AD81A7800 52] Android_Mali_G710, 
[2022.12.02-02.33.02:186][  0]LogDeviceProfileManager: 	[0000063AD8173200][0000063AD81AA000 52] Android_Mali_G710_Vulkan, 
[2022.12.02-02.33.02:186][  0]LogDeviceProfileManager: 	[0000063AD8174000][0000063AD81AC800 52] Android_Xclipse_920, 
[2022.12.02-02.33.02:186][  0]LogDeviceProfileManager: 	[0000063AD8173400][0000063AD8192800 52] Android_Xclipse_920_Vulkan, 
[2022.12.02-02.33.02:186][  0]LogDeviceProfileManager: 	[0000063AD8174E00][0000063AD81B0000 52] Android_Vulkan_SM5, 
[2022.12.02-02.33.02:186][  0]LogDeviceProfileManager: 	[0000063AD8171800][0000063AD81B5000 52] Android_PowerVR_G6xxx, 
[2022.12.02-02.33.02:186][  0]LogDeviceProfileManager: 	[0000063AD8174A00][0000063AD81B7800 52] Android_PowerVR_GT7xxx, 
[2022.12.02-02.33.02:186][  0]LogDeviceProfileManager: 	[0000063AD8170C00][0000063AD81BA000 52] Android_PowerVR_GE8xxx, 
[2022.12.02-02.33.02:186][  0]LogDeviceProfileManager: 	[0000063AD8174200][0000063AD81BC800 52] Android_PowerVR_GM9xxx, 
[2022.12.02-02.33.02:186][  0]LogDeviceProfileManager: 	[0000063AD8175000][0000063AD81A2800 52] Android_PowerVR_GM9xxx_Vulkan, 
[2022.12.02-02.33.02:186][  0]LogDeviceProfileManager: 	[0000063AD8174400][0000063AD81C0000 52] Android_TegraK1, 
[2022.12.02-02.33.02:186][  0]LogDeviceProfileManager: 	[0000063AD8175E00][0000063AD81C5000 52] Android_Unknown_Vulkan, 
[2022.12.02-02.33.02:186][  0]LogDeviceProfileManager: 	[0000063AD8173600][0000063AD81C7800 52] Oculus_Quest, 
[2022.12.02-02.33.02:186][  0]LogDeviceProfileManager: 	[0000063AD8175C00][0000063AD81CA000 52] Oculus_Quest2, 
[2022.12.02-02.33.02:186][  0]LogDeviceProfileManager: 	[0000063AD8175600][0000063AD81CC800 52] HoloLens, 
[2022.12.02-02.33.02:186][  0]LogDeviceProfileManager: Active device profile: [0000063AD9BF7600][0000063AD21F2800 52] WindowsEditor
[2022.12.02-02.33.02:186][  0]LogCsvProfiler: Display: Metadata set : deviceprofile="WindowsEditor"
[2022.12.02-02.33.02:186][  0]LogShaderCompilers: Display: Compiling shader autogen file: C:/Users/tianlei.song/Documents/GitHub/FearlessACTRep/ActProject/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2022.12.02-02.33.02:186][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2022.12.02-02.33.02:186][  0]LogShaderCompilers: Display: Compiling shader autogen file: C:/Users/tianlei.song/Documents/GitHub/FearlessACTRep/ActProject/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2022.12.02-02.33.02:186][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2022.12.02-02.33.02:188][  0]LogTurnkeySupport: Turnkey Platform: Android: (Status=Invalid, Allowed_Sdk=r25b, Current_Sdk=, Allowed_AutoSdk=r25b, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2022.12.02-02.33.02:188][  0]LogTurnkeySupport: Turnkey Platform: IOS: (Status=Invalid, MinAllowed_Sdk=1100.0.0.0, MaxAllowed_Sdk=1499.0, Current_Sdk=, Allowed_AutoSdk=13.3, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2022.12.02-02.33.02:188][  0]LogTurnkeySupport: Turnkey Platform: Linux: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
